-1.338516138586954771e-02;-9.390307489511841368e+02
-1.000000000000000021e-02;-9.115566567300747920e+02
-5.000000000000000104e-03;-7.749553088620627932e+02
-2.500000000000000052e-03;-5.155978859114212582e+02
0.000000000000000000e+00;-1.372446433950917477e+00
0.000000000000000000e+00;-1.372446433950917477e+00
2.500000000000000052e-03;4.897687979377305396e+02
5.000000000000000104e-03;7.469923164372091833e+02
6.250000000000000347e-03;7.828067059346959695e+02
7.500000000000000590e-03;8.131793834436390398e+02
8.750000000000000833e-03;8.406347663553981420e+02
1.125000000000000132e-02;8.881120087002811943e+02
1.375000000000000007e-02;9.066610886431392373e+02
1.625000000000000056e-02;9.230222179956056152e+02
1.875000000000000278e-02;9.382283053921968303e+02
2.375000000000000028e-02;9.668275982342141788e+02
2.393785139550311594e-02;9.678725667735574234e+02
